,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,nlp_lyrics,nlp_annotations,valence+nlp,mood
146,Voodoo Walk,['Shakewell'],0.0246,0.796,153893,0.756,0.0,4,0.114,-4.165,0,0.0486,130.966,4,0.0512,-0.9909,-0.9909,0.0314,Angry
147,Can't Feel My Face,"['Wifisfuneral', 'Robb Bank$']",0.0491,0.947,129000,0.584,0.0,8,0.0791,-7.907,1,0.457,120.018,4,0.384,-0.9927,-0.9927,0.3641,Angry
148,Hi Wendy!,"['XXXTENTACION', 'Bass Santana', 'Kin$oul', 'Kid Trunks', 'Flyboy Tarantino']",0.453,0.864,188556,0.421,0.0,0,0.108,-11.233,0,0.274,129.785,4,0.57,0.983,0.983,0.5897,Angry
149,Over the Rainbow,"['Cooliecut', 'Kin$oul', 'Rawhool Mane']",0.0114,0.709,166000,0.702,0.000323,2,0.387,-7.49,1,0.0714,123.622,4,0.613,-0.9959,-0.9959,0.5931,Angry
150,He Diddy!,['Ski Mask The Slump God'],0.581,0.885,74344,0.408,1.23e-05,8,0.117,-12.923,1,0.116,129.894,4,0.263,-0.7833,-0.7833,0.2473,Angry
151,Suicidal Thoughts in the Back of the Cadillac Pt. 2,['Pouya'],0.359,0.772,296507,0.8,0.0,0,0.103,-7.214,1,0.11,145.932,4,0.802,-0.9987,-0.9987,0.782,Angry
152,,[''],0.00627,0.477,188160,0.885,0.0,1,0.369,-4.007,1,0.347,108.792,4,0.343,,,0.343,Angry
153,Homicide,['Young Pappy'],0.0173,0.724,203651,0.458,0.0,1,0.338,-7.773,1,0.399,129.432,4,0.434,-0.9999,-0.9999,0.414,Angry
154,Sleeping Bag,['Shakewell'],0.117,0.674,123000,0.646,0.0,0,0.104,-9.423,1,0.4,160.028,4,0.222,-0.9975,-0.9975,0.2021,Angry
155,Superman Is Dead,['Pouya'],0.163,0.902,196766,0.609,0.0,4,0.0636,-8.454,0,0.092,125.041,4,0.388,-0.9711,-0.9711,0.3686,Angry
156,Talk,['Kid Trunks'],0.089,0.93,117468,0.55,0.0,11,0.111,-5.959,1,0.157,93.994,4,0.393,-0.976,-0.976,0.3735,Angry
157,Leave Me Alone,['Flipp Dinero'],0.107,0.792,195637,0.743,0.0,7,0.183,-2.806,1,0.0851,150.024,4,0.742,-0.9998,-0.9998,0.722,Angry
158,Father's Day,['Gucci Mane'],0.145,0.824,111459,0.617,0.0,1,0.571,-5.847,0,0.132,118.054,4,0.26,0.9359,0.9359,0.2787,Angry
159,777,"['Kid Trunks', 'XXXTENTACION']",0.325,0.793,180707,0.312,0.00324,3,0.111,-12.01,0,0.0602,84.97,4,0.525,-0.9985,-0.9985,0.505,Angry
160,CLOUT COBAIN | CLOUT CO13A1N,['Denzel Curry'],0.591,0.794,231333,0.448,0.0,10,0.109,-4.771,0,0.0539,120.055,4,0.588,-0.999,-0.999,0.568,Angry
161,Unbothered,['Ski Mask The Slump God'],0.222,0.884,138427,0.445,0.0,1,0.112,-10.58,0,0.418,125.008,4,0.851,-0.7096,-0.7096,0.8368,Angry
162,MICKEY,"['Lil Yachty', 'Offset', 'Lil Baby']",0.0295,0.971,160518,0.465,0.0,1,0.097,-5.655,1,0.23,119.994,4,0.131,-0.9969,-0.9969,0.1111,Angry
163,SUMO | ZUMO,['Denzel Curry'],0.25,0.822,227373,0.861,7e-05,11,0.164,-8.846,1,0.0832,123.964,4,0.548,-0.9279,-0.9279,0.5294,Angry
164,Sea Sick,"['Fat Nick', 'Ghostemane']",0.0456,0.827,166452,0.771,0.0,0,0.109,-4.374,1,0.318,149.867,4,0.545,-0.9951,-0.9951,0.5251,Angry
165,No One Is Safe,['Xavier Wulf'],0.0762,0.906,141009,0.482,0.000317,5,0.0689,-10.449,0,0.0448,114.044,4,0.226,-0.9845,-0.9845,0.2063,Angry
166,Torch,"['Pouya', 'Fat Nick']",0.00493,0.849,173479,0.736,0.0,9,0.0757,-6.661,1,0.147,147.904,4,0.271,-0.9937,-0.9937,0.2511,Angry
167,DeMar DeRozan,['Comethazine'],0.289,0.689,85714,0.777,0.0,8,0.104,-5.465,1,0.289,139.723,4,0.492,-0.985,-0.985,0.4723,Angry
168,Side Bop,['Joey Trap'],0.382,0.911,87500,0.663,3.09e-05,1,0.0995,-5.855,1,0.0593,126.03,4,0.307,-0.938,-0.938,0.2882,Angry
169,Fuck What You Heard (Fwyh),['Lil Toe'],0.0215,0.768,80690,0.85,0.0,0,0.305,-6.606,1,0.0458,122.429,4,0.251,-0.9991,-0.9991,0.231,Angry
170,Void,['Pouya'],0.169,0.767,230501,0.854,0.000529,4,0.175,-4.57,0,0.0675,109.943,4,0.519,-0.9134,-0.9134,0.5007,Angry
171,Wokhardt,['Smokepurpp'],0.26,0.932,103896,0.424,0.069,0,0.213,-9.048,0,0.361,121.948,4,0.0905,-0.9953,-0.9953,0.0706,Angry
172,GOSHA,['$NOT'],0.814,0.819,120000,0.462,1.62e-05,0,0.318,-9.638,0,0.485,159.873,4,0.5,-0.9636,-0.9636,0.4807,Angry
173,Gotta Pay,['SahBabii'],0.624,0.827,148454,0.567,9.52e-06,4,0.0808,-6.787,1,0.292,100.037,4,0.334,-0.9981,-0.9981,0.314,Angry
174,fast,['Sueco'],0.164,0.877,144000,0.503,0.0132,7,0.102,-10.269,0,0.22,100.069,4,0.529,-0.9861,-0.9861,0.5093,Angry
175,Midday (feat. Craig Xen),"['Wifisfuneral', 'Craig Xen']",0.0552,0.895,106667,0.567,0.0,1,0.312,-7.376,1,0.63,143.878,4,0.758,-0.9955,-0.9955,0.7381,Angry
176,In The Dark,['YG'],0.0045,0.943,191813,0.261,0.0114,0,0.104,-8.067,1,0.16,102.001,4,0.0635,-0.5007,-0.5007,0.0535,Angry
177,lil jeff hardy,['Wifisfuneral'],0.0472,0.852,120059,0.739,0.0,5,0.195,-6.015,0,0.434,139.904,4,0.437,-0.9702,-0.9702,0.4176,Angry
178,All The Time 2,['Wintertime'],0.805,0.879,150271,0.268,0.0187,1,0.102,-12.133,1,0.333,114.928,4,0.036,-0.9804,-0.9804,0.0164,Angry
179,That's My Energy +,['Smokepurpp'],0.215,0.758,128174,0.549,1.77e-05,0,0.0819,-10.474,0,0.293,82.498,4,0.539,0.8415,0.8415,0.5558,Angry
180,Wonky,"['DOGDEER', 'Hounds', 'Yung Bambi', 'Kamiyada+', 'Blvc Svnd', 'Gizmo']",0.0144,0.859,206786,0.581,0.0,1,0.0812,-4.922,1,0.15,112.058,4,0.268,,,0.268,Angry
181,Moon,"['J.K. The Reaper', 'Denzel Curry']",0.0952,0.721,131273,0.593,0.0,7,0.491,-8.308,1,0.342,82.6,4,0.67,-0.9967,-0.9967,0.6501,Angry
182,Neighbors,['J. Cole'],0.319,0.898,216520,0.283,0.000383,6,0.11,-12.335,0,0.356,138.97,4,0.469,-0.9234,-0.9234,0.4505,Angry
183,GTG,['Freddie Dredd'],0.168,0.834,92500,0.845,0.00129,10,0.0688,-3.846,1,0.125,154.931,4,0.976,-0.9972,-0.9972,0.9561,Angry
184,Cha Cha,['Freddie Dredd'],0.487,0.708,173897,0.696,0.0718,1,0.128,-6.363,1,0.172,129.96,4,0.743,-0.9987,-0.9987,0.723,Angry
185,RUN IT BACK!,"['Craig Xen', 'XXXTENTACION']",0.0535,0.867,126798,0.403,7.73e-06,6,0.185,-8.996,0,0.274,138.001,4,0.38,-0.9907,-0.9907,0.3602,Angry
186,OKRA,"['Tyler, The Creator']",0.0456,0.589,151027,0.57,1.51e-06,1,0.137,-9.54,1,0.361,136.203,4,0.441,-0.9755,-0.9755,0.4215,Angry
187,MustBeARealDragWakingUpAndBeingYou,['BONES'],0.773,0.608,116568,0.404,0.0128,11,0.708,-11.028,1,0.445,127.263,4,0.398,-0.9386,-0.9386,0.3792,Angry
188,Trenchboy,['Gutterboysouz'],0.181,0.901,120092,0.168,0.0,10,0.343,-14.184,1,0.438,143.984,4,0.0674,-0.9801,-0.9801,0.0478,Angry
189,Hokay Hokay Hokay,['Slug † Christ'],0.00226,0.824,175491,0.64,1.52e-05,0,0.361,-9.307,0,0.134,125.007,4,0.199,-0.4333,-0.4333,0.1903,Angry
190,The Bean Kicked In,['Zack Fox'],0.00041,0.735,105205,0.751,0.0,7,0.119,-5.551,0,0.0705,73.039,4,0.575,-0.7539,-0.7539,0.5599,Angry
191,Bi-Polar Freestyle,['ITSOKTOCRY'],0.0104,0.871,124663,0.644,0.011,1,0.135,-5.751,1,0.372,78.969,4,0.473,-0.992,-0.992,0.4532,Angry
192,One Punch Man (feat. Ski Mask The Slump God & Denzel Curry),"['Higher Brothers', 'Denzel Curry', 'Ski Mask The Slump God']",0.0855,0.906,200652,0.726,0.0,1,0.127,-4.965,1,0.255,132.004,4,0.354,-0.9868,-0.9868,0.3343,Angry
193,Timberlake,"['BONES', 'Juicy J']",0.184,0.798,133721,0.497,0.0,7,0.17,-7.94,1,0.162,171.983,4,0.513,-0.9898,-0.9898,0.4932,Angry
194,Who Dat Boy (feat. A$AP Rocky),"['Tyler, The Creator', 'A$AP Rocky']",0.337,0.706,205093,0.485,0.0,8,0.122,-9.671,1,0.331,115.414,4,0.144,-0.8923,-0.8923,0.1262,Angry
