,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,lyrics,annotations,nlp_lyrics,nlp_annotations,valence+nlp,mood
33,Moon Sign Gemini,['State Faults'],2.5e-06,0.319,54550,0.947,0.267,11,0.358,-4.247,0,0.0658,89.992,4,0.599,"Endlessly twisting
Deeper and deeper
Sinking my fangs
Into crystalline
Walls in my heart

Endlessly searching
Deeper and deeper
Sanguine and sweet
Is the autumn
That blooms from the dark

I drank a spell from your wishing well
My bodies shining bouquet
Baptism scars opened wide
Pulling cruciform teeth
With moon sign Gemini
I drank a spell from your wishing well
And joined my heart with the night
But it could never quell
My sleepless worry","[('Moon sign Gemini', [['i think its “moon stone” like in pokemon']]), ('Sinking my fangs\n Into crystalline\n Walls in my heart', [['this guy is a Freaking vampire and hes trying to eat his own heart. first off i think vampires dont have blood. secondly crystals are really hard, such as a diamond']])]",0.7269,0.7269,0.6135,Angry
34,Contender,"['Sudden Waves', 'Brendan Murphy']",5.2e-05,0.581,187385,0.996,0.000171,7,0.34,-2.468,1,0.159,115.054,4,0.177,"The turnings of life seldom show a sign-post; or rather, though the sign is always there, it is usually placed some distance back, like the notices that give warning of a bad hill or a level railway-crossing.

Ralph Marvell, pondering upon this, reflected that for him the sign had been set, more than three years earlier, in an Italian ilex-grove. That day his life had brimmed over—so he had put it at the time. He saw now that it had brimmed over indeed: brimmed to the extent of leaving the cup empty, or at least of uncovering the dregs beneath the nectar. He knew now that he should never hereafter look at his wife's hand without remembering something he had read in it that day. Its surface-language had been sweet enough, but under the rosy lines he had seen the warning letters.

Since then he had been walking with a ghost: the miserable ghost of his illusion. Only he had somehow vivified, coloured, substantiated it, by the force of his own great need—as a man might breathe a semblance of life into a dear drowned body that he cannot give up for dead. All this came to him with aching distinctness the morning after his talk with his wife on the stairs. He had accused himself, in midnight retrospect, of having failed to press home his conclusion because he dared not face the truth. But he knew this was not the case. It was not the truth he feared, it was another lie. If he had foreseen a chance of her saying: ""Yes, I was with Peter Van Degen, and for the reason you think,"" he would have put it to the touch, stood up to the blow like a man; but he knew she would never say that. She would go on eluding and doubling, watching him as he watched her; and at that game she was sure to beat him in the end.

On their way home from the Elling dinner this certainty had become so insufferable that it nearly escaped him in the cry: ""You needn't watch me—I shall never again watch you!"" But he had held his peace, knowing she would not understand. How little, indeed, she ever understood, had been made clear to him when, the same night, he had followed her upstairs through the sleeping house. She had gone on ahead while he stayed below to lock doors and put out lights, and he had supposed her to be already in her room when he reached the upper landing; but she stood there waiting in the spot where he had waited for her a few hours earlier. She had shone her vividest at dinner, with revolving brilliancy that collective approval always struck from her; and the glow of it still hung on her as she paused there in the dimness, her shining cloak dropped from her white shoulders.

""Ralphie—"" she began, a soft hand on his arm. He stopped, and she pulled him about so that their faces were close, and he saw her lips curving for a kiss. Every line of her face sought him, from the sweep of the narrowed eyelids to the dimples that played away from her smile. His eye received the picture with distinctness; but for the first time it did not pass into his veins. It was as if he had been struck with a subtle blindness that permitted images to give their colour to the eye but communicated nothing to the brain.

""Good-night,"" he said, as he passed on.

When a man felt in that way about a woman he was surely in a position to deal with his case impartially. This came to Ralph as the joyless solace of the morning. At last the bandage was off and he could see. And what did he see? Only the uselessness of driving his wife to subterfuges that were no longer necessary. Was Van Degen her lover? Probably not—the suspicion died as it rose. She would not take more risks than she could help, and it was admiration, not love, that she wanted. She wanted to enjoy herself, and her conception of enjoyment was publicity, promiscuity—the band, the banners, the crowd, the close contact of covetous impulses, and the sense of walking among them in cool security. Any personal entanglement might mean ""bother,"" and bother was the thing she most abhorred. Probably, as the queer formula went, his ""honour"" was safe: he could count on the letter of her fidelity. At moment the conviction meant no more to him than if he had been assured of the honesty of the first strangers he met in the street. A stranger—that was what she had always been to him. So malleable outwardly, she had remained insensible to the touch of the heart.

These thoughts accompanied him on his way to business the next morning. Then, as the routine took him back, the feeling of strangeness diminished. There he was again at his daily task—nothing tangible was altered. He was there for the same purpose as yesterday: to make money for his wife and child. The woman he had turned from on the stairs a few hours earlier was still his wife and the mother of Paul Marvell. She was an inherent part of his life; the inner disruption had not resulted in any outward upheaval. And with the sense of inevitableness there came a sudden wave of pity. Poor Undine! She was what the gods had made her—a creature of skin-deep reactions, a mote in the beam of pleasure. He had no desire to ""preach down"" such heart as she had—he felt only a stronger wish to reach it, teach it, move it to something of the pity that filled his own. They were fellow-victims in the noyade of marriage, but if they ceased to struggle perhaps the drowning would be easier for both…Meanwhile the first of the month was at hand, with its usual batch of bills; and there was no time to think of any struggle less pressing than that connected with paying them…

Undine had been surprised, and a little disconcerted, at her husband's acceptance of the birthday incident. Since the resetting of her bridal ornaments the relations between Washington Square and West End Avenue had been more and more strained; and the silent disapproval of the Marvell ladies was more irritating to her than open recrimination. She knew how keenly Ralph must feel her last slight to his family, and she had been frightened when she guessed that he had seen her returning with Van Degen. He must have been watching from the window, since, credulous as he always was, he evidently had a reason for not believing her when she told him she had come from the studio. There was therefore something both puzzling and disturbing in his silence; and she made up her mind that it must be either explained or cajoled away.

These thoughts were with her as she dressed; but at the Ellings' they fled like ghosts before light and laughter. She had never been more open to the suggestions of immediate enjoyment. At last she had reached the envied situation of the pretty woman with whom society must reckon, and if she had only had the means to live up to her opportunities she would have been perfectly content with life, with herself and her husband. She still thought Ralph ""sweet"" when she was not bored by his good advice or exasperated by his inability to pay her bills. The question of money was what chiefly stood between them; and now that this was momentarily disposed of by Van Degen's offer she looked at Ralph more kindly—she even felt a return of her first impersonal affection for him. Everybody could see that Clare Van Degen was ""gone"" on him, and Undine always liked to know that what belonged to her was coveted by others. Her reassurance had been fortified by the news she had heard at the Elling dinner—the published fact of Harmon B. Driscoll's unexpected victory. The Ararat investigation had been mysteriously stopped—quashed, in the language of the law—and Elmer Moffatt ""turned down,"" as Van Degen (who sat next to her) expressed it.

""I don't believe we'll ever hear of that gentleman again,"" he said contemptuously; and their eyes crossed gaily as she exclaimed: ""Then they'll give the fancy ball after all?""

""I should have given you one anyhow—shouldn't you have liked that as well?"" ""Oh, you can give me one too!"" she returned; and he bent closer to say: ""By Jove, I will—and anything else you want.""

But on the way home her fears revived. Ralph's indifference struck her as unnatural. He had not returned to the subject of Paul's disappointment, had not even asked her to write a word of excuse to his mother. Van Degen's way of looking at her at dinner—he was incapable of graduating his glances—had made it plain that the favour she had accepted would necessitate her being more conspicuously in his company (though she was still resolved that it should be on just such terms as she chose); and it would be extremely troublesome if, at this juncture, Ralph should suddenly turn suspicious and secretive.
Undine, hitherto, had found more benefits than drawbacks in her marriage; but now the tie began to gall. It was hard to be criticized for every grasp at opportunity by a man so avowedly unable to do the reaching for her! Ralph had gone into business to make more money for her; but it was plain that the ""more"" would never be much, and that he would not achieve the quick rise to affluence which was man's natural tribute to woman's merits. Undine felt herself trapped, deceived; and it was intolerable that the agent of her disillusionment should presume to be the critic of her conduct. Her annoyance, however, died out with her fears. Ralph, the morning after the Elling dinner, went his way as usual, and after nerving herself for the explosion which did not come she set down his indifference to the dulling effect of ""business."" No wonder poor women whose husbands were always ""down-town"" had to look elsewhere for sympathy! Van Degen's cheque helped to calm her, and the weeks whirled on toward the Driscoll ball.

The ball was as brilliant as she had hoped, and her own part in it as thrilling as a page from one of the ""society novels"" with which she had cheated the monotony of Apex days. She had no time for reading now: every hour was packed with what she would have called life, and the intensity of her sensations culminated on that triumphant evening. What could be more delightful than to feel that, while all the women envied her dress, the men did not so much as look at it? Their admiration was all for herself, and her beauty deepened under it as flowers take a warmer colour in the rays of sunset. Only Van Degen's glance weighed on her a little too heavily. Was it possible that he might become a ""bother"" less negligible than those he had relieved her of? Undine was not greatly alarmed—she still had full faith in her powers of self-defense; but she disliked to feel the least crease in the smooth surface of existence. She had always been what her parents called ""sensitive.""

As the winter passed, material cares once more assailed her. In the thrill of liberation produced by Van Degen's gift she had been imprudent—had launched into fresh expenses. Not that she accused herself of extravagance: she had done nothing not really necessary. The drawing-room, for instance, cried out to be ""done over,"" and Popple, who was an authority on decoration, had shown her, with a few strokes of his pencil how easily it might be transformed into a French ""period"" room, all curves and cupids: just the setting for a pretty woman and his portrait of her. But Undine, still hopeful of leaving West End Avenue, had heroically resisted the suggestion, and contented herself with the renewal of the curtains and carpet, and the purchase of some fragile gilt chairs which, as she told Ralph, would be ""so much to the good"" when they moved—the explanation, as she made it, seemed an additional evidence of her thrift.

Partly as a result of these exertions she had a ""nervous breakdown"" toward the middle of the winter, and her physician having ordered massage and a daily drive it became necessary to secure Mrs. Heeny's attendance and to engage a motor by the month. Other unforeseen expenses—the bills, that, at such times, seem to run up without visible impulsion—were added to by a severe illness of little Paul's: a long costly illness, with three nurses and frequent consultations. During these days Ralph's anxiety drove him to what seemed to Undine foolish excesses of expenditure and when the boy began to get better the doctors advised country air. Ralph at once hired a small house at Tuxedo and Undine of course accompanied her son to the country; but she spent only the Sundays with him, running up to town during the week to be with her husband, as she explained. This necessitated the keeping up of two households, and even for so short a time the strain on Ralph's purse was severe. So it came about that the bill for the fancy-dress was still unpaid, and Undine left to wonder distractedly what had become of Van Degen's money. That Van Degen seemed also to wonder was becoming unpleasantly apparent: his cheque had evidently not brought in the return he expected, and he put his grievance to her frankly one day when he motored down to lunch at Tuxedo.

They were sitting, after luncheon, in the low-ceilinged drawing-room to which Undine had adapted her usual background of cushions, bric-a-brac and flowers—since one must make one's setting ""home-like,"" however little one's habits happened to correspond with that particular effect. Undine, conscious of the intimate charm of her mise-en-scene, and of the recovered freshness and bloom which put her in harmony with it, had never been more sure of her power to keep her friend in the desired state of adoring submission. But Peter, as he grew more adoring, became less submissive; and there came a moment when she needed all her wits to save the situation. It was easy enough to rebuff him, the easier as his physical proximity always roused in her a vague instinct of resistance; but it was hard so to temper the rebuff with promise that the game of suspense should still delude him. He put it to her at last, standing squarely before her, his batrachian sallowness unpleasantly flushed, and primitive man looking out of the eyes from which a frock-coated gentleman usually pined at her.

""Look here—the installment plan's all right; but ain't you a bit behind even on that?"" (She had brusquely eluded a nearer approach.) ""Anyhow, I think I'd rather let the interest accumulate for a while. This is good-bye till I get back from Europe.""

The announcement took her by surprise. ""Europe? Why, when are you sailing?""

""On the first of April: good day for a fool to acknowledge his folly. I'm beaten, and I'm running away.""
She sat looking down, her hand absently occupied with the twist of pearls he had given her. In a flash she saw the peril of this departure. Once off on the Sorceress, he was lost to her—the power of old associations would prevail. Yet if she were as ""nice"" to him as he asked—""nice"" enough to keep him—the end might not be much more to her advantage. Hitherto she had let herself drift on the current of their adventure, but she now saw what port she had half-unconsciously been trying for. If she had striven so hard to hold him, had ""played"" him with such patience and such skill, it was for something more than her passing amusement and convenience: for a purpose the more tenaciously cherished that she had not dared name it to herself. In the light of this discovery she saw the need of feigning complete indifference.

""Ah, you happy man! It's good-bye indeed, then,"" she threw back at him, lifting a plaintive smile to his frown.

""Oh, you'll turn up in Paris later, I suppose—to get your things for Newport.""
""Paris? Newport? They're not on my map! When Ralph can get away we shall go to the Adirondacks for the boy. I hope I shan't need Paris clothes there! It doesn't matter, at any rate,"" she ended, laughing, ""because nobody I care about will see me.""

Van Degen echoed her laugh. ""Oh, come—that's rough on Ralph!""

She looked down with a slight increase of colour. ""I oughtn't to have said it, ought I? But the fact is I'm unhappy—and a little hurt—""
""Unhappy? Hurt?"" He was at her side again. ""Why, what's wrong?""

She lifted her eyes with a grave look. ""I thought you'd be sorrier to leave me.""

""Oh, it won't be for long—it needn't be, you know."" He was perceptibly softening. ""It's damnable, the way you're tied down. Fancy rotting all summer in the Adirondacks! Why do you stand it? You oughtn't to be bound for life by a girl's mistake.""

The lashes trembled slightly on her cheek. ""Aren't we all bound by our mistakes—we women? Don't let us talk of such things! Ralph would never let me go abroad without him."" She paused, and then, with a quick upward sweep of the lids: ""After all, it's better it should be good-bye—since I'm paying for another mistake in being so unhappy at your going.""

""Another mistake? Why do you call it that?""

""Because I've misunderstood you—or you me."" She continued to smile at him wistfully. ""And some things are best mended by a break.""

He met her smile with a loud sigh—she could feel him in the meshes again. ""IS it to be a break between us?""

""Haven't you just said so? Anyhow, it might as well be, since we shan't be in the same place again for months.""

The frock-coated gentleman once more languished from his eyes: she thought she trembled on the edge of victory. ""Hang it,"" he broke out, ""you ought to have a change—you're looking awfully pulled down. Why can't you coax your mother to run over to Paris with you? Ralph couldn't object to that.""

She shook her head. ""I don't believe she could afford it, even if I could persuade her to leave father. You know father hasn't done very well lately: I shouldn't like to ask him for the money.""

""You're so confoundedly proud!"" He was edging nearer. ""It would all be so easy if you'd only be a little fond of me…""

She froze to her sofa-end. ""We women can't repair our mistakes. Don't make me more miserable by reminding me of mine.""

""Oh, nonsense! There's nothing cash won't do. Why won't you let me straighten things out for you?""
Her colour rose again, and she looked him quickly and consciously in the eye. It was time to play her last card. ""You seem to forget that I am—married,"" she said.

Van Degen was silent—for a moment she thought he was swaying to her in the flush of surrender. But he remained doggedly seated, meeting her look with an odd clearing of his heated gaze, as if a shrewd businessman had suddenly replaced the pining gentleman at the window.

""Hang it—so am I!"" he rejoined; and Undine saw that in the last issue he was still the stronger of the two.",,0.9991,0.9991,0.197,Angry
35,Drag You Under,['Cro-Mags'],0.000159,0.512,92192,0.987,0.782,8,0.214,-5.756,0,0.0781,107.95,5,0.374,"There comes a time in life when you gotta stop
Stop being a bitch stop giving up
It's time for you to grow a fuckin' pair
Cause no one ever said that life was fair
Sometimes life is a real motherfucker
Sometimes it feels like life is trying to drag you under
Sometimes life is a real motherfucker
Sometimes it feels like life is trying to drag you under
But you just can't quit",,-0.9423,-0.9423,0.3552,Angry
36,Radial Lacerations,['Sanction'],6.06e-05,0.233,191267,0.923,0.0381,1,0.249,-3.917,1,0.102,171.123,4,0.0592,"What is left when my dreams are dark?
Shrouded in the emptiness
Of self-disgust
Every distant light consumed
Grasping on to chaos, I fall deeper (Deeper)
Poisoned by the constant droning of the conscious mind

An empty thought
Dragging on
For the sake of living
Stifle the light
Until death I won't feel
Yeah

Every lingered feeling
Every distant cry
Every shallow word
Carved into my skin
Every lingered feeling
Every distant cry
Every shallow word
Carved into my skin
(Every lingered feeling
Every distant cry
Every shallow word)",,-0.9661,-0.9661,0.0399,Angry
37,Consider,['Gouge Away'],2.21e-05,0.197,212063,0.94,0.242,8,0.131,-5.44,1,0.0759,129.871,4,0.205,"[Intro]
Consider
Consider

[Verse 1]
We're not repeating mistakes
We're repeating the intentions of our past
Every day, every day, every...
Drawing lines in the sand
To make ourselves feel better than them
The only difference is we're watching separation from a distance

[Verse 2]
We're not repeating mistakes
We're repeating the intentions of our past
Every day, every day, every day
We're not repeating mistakes
We're repeating the excuses of our past
Every day, every day, every...

[Bridge]
It doesn't matter if they're a woman, child, grandmother, or man
It doesn't matter if they're seeking asylum or just another place to live
Hiding white nationalism behind the fantasy of patriotism
If you find yourself getting defensive, you are the infestation
[Outro]
Consider
Consider
Consider
Consider
Consider",,0.7169,0.7169,0.2193,Angry
38,Stale Smoke,['Defeater'],1.21e-05,0.481,202661,0.978,0.482,2,0.317,-3.68,1,0.0763,131.961,4,0.185,"[Verse 1]
Ashed air
Lingering in the dim-lit corners
Where the sun is peaking in
A window blocked out, cracking
Day in, day out
He turns the floor
(And hard luck)
Sun up, sun down
He pushes hurt
(And poor souls)
Shuffle in through the door, kicked
Always on their last drink
Suffer on their last leg, breaking
Day in, day out
The numbers run
(Hard luck)
Sun up, sun down
He pushes on
(Poor souls)

[Chorus]
Left along the beach
Haunt and stay with me
I lose sleep to keep the dreams from coming
And stave off the pain
That comes with their names
Drink deep to keep my heart from aching
[Verse 2]
Ashed air
Breathe deep with the stale smoke
Trailing off the lit end, dragging
Cigarette glow burning
Day in, day out, he turns the floor
(With hard luck)
Too much, too young, he pushes
(On poor souls)
Shuffles through to sway a bad break
Coming off a cold streak, cut deck and a card cheat grinning
Day in, day out
The numbers run
(Hard luck)
Too much, too young
He pushes on
(Poor souls)

[Bridge]
How are you going to see the ending coming
With your head turned around, struck and bleeding out?
How are you gong to keep those lies from coming?
Your teeth line the ground, tongue cut from your mouth, struck and bleeding out
Aching poor souls

[Chorus]
Buried off the beach
Haunt and stay with me
Lose sleep to keep the dreams from coming
Their debts left in vain, a laundry list of names
I drink deep to keep my head from spinning
To keep my heart from aching","[('Too much, too young,', [['A lyrical callback to “Nameless Streets” from Travels. One of Defeater’s many continuities, the subject here experiences the same burden as the Younger Son.']]), ('Left along the beach\n Haunt and stay with me\n I lose sleep to keep the dreams from coming\n And stave off the pain\n That comes with their names\n Drink deep to keep my heart from aching', [['After the war, the bookie has trouble forgetting the things he saw during his time at war. The names of his brothers-in-arms that have fallen, the dead bodies along the beach. To keep himself from remembering or feeling this pain, he drinks to numb these feelings.']]), ('Sun up, sun down', [['Depiction of time passing through the sun’s movement and the days passing is similar to the lyrics found in the 10th track, “Hourglass”.\n\n“‘Days come, days go.’ […]\nNights come, nights go”']]), ('Day in, day out', [['Depiction of time passing through the sun’s movement and the days passing is similar to the lyrics found in the 10th track, “Hourglass”.\n\n“‘Days come, days go.’ […]\nNights come, nights go”']])]",-0.9944,-0.9944,0.1651,Angry
39,New Gods,['Giver'],2.78e-05,0.326,141375,0.989,0.00103,8,0.316,-3.767,1,0.115,170.077,4,0.459,"Bright beam in the far, a voice divine, a call unheard
Walking down the endless roads of pain and pleasure
What appears can't be unseen, the spell has fallen upon souls around this cursed world
Welcome the dawn of brand new gods

Give your heart away, live a happy life
This is your dream

Enter the inn of the sorrowing souls
This night will never end again, this night will never end
Enter the inn of the sorrowing souls
Let's leave your mind so far away, you'll never need it no more

Follow forever, follow forever
There's no return but who wants to go back?
Follow forever, follow forever
See for yourself, joy comes with darkness

Every place you go is a masquarade
What you see is a shadow cast of lies
Of guilt, of tears and fear

Feels like all is right, come along and sing your soul... away!
Let the fire, comfort your sad excuse for life
No funeral among the stars
Another one will rise before
Come and sing your soul away",,-0.8835,-0.8835,0.4413,Angry
40,Mistakes Like Fractures,['Knocked Loose'],3.9e-05,0.281,221852,0.936,3.65e-06,9,0.33,-3.566,1,0.119,142.818,4,0.193,"[Verse 1]
The light is stopped by the tree line
And I am chained to the ground
I see the horns in the tall grass
They still follow me around

[Chorus]
Mistakes like fractures
Hiding underneath the skin
Mistakes like fractures
Buried underneath the weight of sin

[Post-Chorus]
I will atone
For the things I've done here
And God only knows
That it's all stuck in my head
God fell silent
When I cried out
I cry out

[Verse 2]
I cry out for an ending
An escape that is overdue
Faced with the final judgement
No hand to pull me through
[Chorus]
Mistakes like fractures
Hiding underneath the skin
Mistakes like fractures
Buried under all my sin

[Bridge]
I followed the rabbit
And I found my fucking ending

[Breakdown]
I see the horns
They follow me down
God fell silent
When I cried out",,-0.9509,-0.9509,0.174,Angry
41,Stack 'Em Up,['Purgatory'],0.00144,0.362,208011,0.962,0.0,9,0.335,-3.471,1,0.292,134.187,4,0.355,"Purgatory (feat. Konyak Jak)
Release date: February 5, 2020

VERSE 1

You know the young nigga ain’t a hitter
I don’t fuck with rats and I don’t fuck with sinners
Fuck off lil bitch don’t want none of that bitter
You actin’ crazy a demon done bit ya
See I stay in my room cause a nigga know it’s dangerous
I don’t go outside it’s too crazy I’m not hearin’ it
Much rather wait till I rise then I’m killin’ it
You waste yo life all the time you ain’t livin’ it
Bust down ice cold it want my soul
Everybody think that ice is life long
Lookin’ like a bitch that shit just ain’t strong
Fuck off lil shawty you just want me cause you horny
Wait for my time don’t escape from my mind
Cause this life ain’t a lie better live feel alive
Fuck getting high it just makes me want to die
Simp askin’ why you just runnin’ our supply

CHORUS

Lose control when these drugs hit yo nose
See you life in a flash boy bet lose yo soul
This the only way you know to motherfuckin cope
Everybody in it is a purgatory ghost
Nobody goes, nobody goes
Nobody goes, nobody goes
Nobody goes, nobody goes
Nobody goes, nobody goes, aye, aye
VERSE 2: Konyak Jak

How I did it independent
How you got a label and
You still ain’t even winnin’
Really you a rich kid
Suckin’ mommas tit bitch
Flexin’ on a fitbit
While no one really give shit
Thinkin’ you the big kid
Always be pretendin’
You prolly did the snitchin’
Never really did shit
Life was so upliftin’
Went to school got a job
Now you really mixed in
9 to 5 all yo life
Really worth the pension
Guess so
Cause my spittin hieroglyphic
Kickin since a kid bitch
Yes I really rip shit
You could call it stitches
You could call it stitches
Mowin’ up a stack
Caught em, 20 racks now
If I didn’t stick it into these drugs
Yeah one through the mouth
Yeah one through the nose
How much I’ve had
Yeah nobody knows
But I’m feelin’ like I’m focused
But I’m losin’ control
And I hardly can cope
CHORUS

Lose control when these drugs hit yo nose
See you life in a flash boy bet lose yo soul
This the only way you know to motherfuckin cope
Everybody in it is a purgatory ghost
Nobody goes, nobody goes
Nobody goes, nobody goes
Nobody goes, nobody goes
Nobody goes, nobody goes, aye, aye



CREDITS:

Produced by Ras
Written by Ras & Konyak Jak
Vocals by Ras & Konyak Jak
Recorded by Ras & Konyak Jak
Arrangement by Ras
Mixed by Ras
Mastered by Ras
Artwork by Colin Levine",,-0.9912,-0.9912,0.3352,Angry
42,Two Hours,['Cro-Mags'],0.00223,0.514,144257,0.857,0.407,8,0.182,-8.069,0,0.0984,98.012,4,0.562,,,,,0.562,Angry
43,Numb (Transfuse),['Chamber'],0.000223,0.261,233318,0.985,0.658,7,0.481,-3.644,1,0.24,154.685,4,0.0859,"Take your pain as my own
Let it seep through every pore
As it consumes me
I’d give all I have to feel my nerves
Burning with the pain of loss

My selfishness has become
A conduit to your suffering
The needle under nail
Seething
The disappointment felt within yourself;
Projections of all your greatest flaws

Fear, doubt, grief and regret

Drain this blood from my veins
It carries resentment
Remnants of the pain I felt
Now calloused and cold
A shell of my former self

Let go and forget
The agony and unrest
Relieve yourself of the
Fear, doubt, grief and regret
I am numb to the ache
Numb to the sadness
Numb to the misery

Drain this blood from my veins
It carries resentment
Remnants of the pain I felt

I am numb
Numb to sadness
Numb to the misery",,-0.9974,-0.9974,0.066,Angry
44,Changes,['Lock & Key'],0.000113,0.431,154000,0.952,0.00164,1,0.346,-2.067,1,0.126,180.071,4,0.556,"[Verse 1]
You will be the free one
And I will be left behind
There is an answer
That I can never find

[Chorus]
Our love is not like water
It's made of stone and rock
The waves will crash and alter
Turn to sand in the dark
Put your right hand up to heaven
In case there is a god
And let the waves wash over
Our hearts of stone and rock

[Verse 2]
Thrown into the fire
Left out in the cold
Living makes you tired
Our hands were meant to hold

[Bridge]
It happens just like that
You can't sit down where you sat
You can look back but the fire's smoke and ashes
And the thing that was before
Changes lock and key and door
In the face of what you've lost and what has lasted
[Chorus]
Our love is not like water
It's made of stone and rock
The waves will crash and alter
Turn to sand in the dark
Put your right hand up to heaven
In case there is a god
And let the waves wash over
Our hearts of stone and rock",,0.9182,0.9182,0.5744,Angry
45,Climate Change,['Mortality Rate'],2.32e-05,0.282,110937,0.996,0.0,1,0.399,-2.376,0,0.237,90.485,4,0.0677,"Wishing for safety
Waiting for sanity, for the cracks in the ground
The things that make sense to me
Bring me the white out in the sky and my mind
I'll take this year one season at a time
The ice in the sky, like the blue in your eyes
Let the frost that you hide consume my insides
The leaves toss in the wind like I do in my sheets
The seasons are changing and I am losing sleep
Silence echos on the walls of my skull
Everyone is a letdown, including myself

The seasons are changing

Let's not focus on what used to be, let's focus on what is
Nothing makes sense to me, especially nights like this",,0.7845,0.7845,0.0834,Angry
46,Punish,['Jesus Piece'],1.75e-05,0.24,177547,0.965,0.758,7,0.603,-5.183,1,0.182,157.979,4,0.191,"Pushing, pushing, tension grows
Caving into my worst impulse
Crossing the lines of the human threshold

Grinding in my skull
Another button pushed digs a deeper hole
While you hold on for your life
I'll be holding onto
Your neck, no breath
Accept slow death
True punishment

The fear in your eyes
The fire in mine
Two hands clenched
To cut the flow
Watch you as you leave this place for good
Darker and darker
The light dims
The panic fades
Breathe again
Two hands clenched
To cut the flow
Watch you as you leave this world for good
Darkest impulse plagues my mind
Pent up anger lit on fire
Darkest impulse plagues my mind
Pent up anger lit on fire
Take you to the edge
To the edge of life
I feel no remorse
See it in my eyes",,-0.9898,-0.9898,0.1712,Angry
47,To Conquer a Fear,['We Struck Gold'],2.29e-06,0.436,215400,0.929,0.00188,6,0.214,-4.883,0,0.0582,100.003,4,0.337,"Bright lights
Wild eyes
I've tried a thousand times
My heads grown tired, again

I can't sit back and watch
I want to change the world
I have to change so much

We sleep
Sleeping through the days
While they fade away

Are we too blind to see
Our False hope, misery
We can still make the difference

I've left this home again, I need to find a way
I'm lost in the past, stuck in my memories
The world that's before our very eyes
Is slipping away
It’s slipping away

Time after time, we walk away
Leave everything behind
Delusions, a false reality
Delusions, they feel so real
We sleep
Sleeping through the days
While they fade away
Pull me to my feet
There is so much to see
A life in my reach
The sky is in my reach

I've left this home again, I need to find a way
I'm lost in the past, Stuck in my memories
The world that's before our very eyes
Is slipping away
It’s slipping away

Trust me we can conquer our fears
You'll never walk alone again
Stop drowning, in a sea of mistakes
The troubled water is too much to take
Let it go

We can conquer our fears
You can conquer your fears

I've left this home again, I need to find a way
I'm lost in the past, stuck in my memories
The world that's before our very eyes
Is slipping away
It’s slipping away
I've left this home again, I need to find a way
I'm lost in the past, stuck in my memories
It's slipping away
Life’s slipping away",,-0.9787,-0.9787,0.3174,Angry
48,Funeral Teeth,['State Faults'],2.86e-05,0.167,123719,0.947,0.933,2,0.326,-3.902,1,0.0603,185.326,4,0.565,"How softly moonlight dances
With dew drops on vacant streets
Chalk outlined effigies silent scream
Mothers start baring their funeral teeth
Victims of violent and lucid machines

Shadows crowd chalk outlined streets
A cage of rats picking badges clean
Trigger pulling god complex
Blood spills warm into the sacrament

Shadows crowd chalk outlined streets
A cage of rats picking badges clean
Trigger pulling god complex
Blood spills warm into the sacrament

Blood spills warm into the sacrament
Blood spills warm into the sacrament

So bare your fangs
Your funeral teeth
Bare your fangs
Your funeral teeth
Bare your fangs
Your funeral teeth
Bare your fangs
Your funeral teeth
Your funeral teeth
Your funeral teeth",,-0.8807,-0.8807,0.5474,Angry
