,name,artists,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,lyrics,annotations,nlp_lyrics,nlp_annotations,valence+nlp,mood

73

symbolic significance of this indignation unless we remember that for all these reasons Lu Xun decided to study western medicine in Japan--the epitome of some new western science that promised collective regeneration--only later to decide that the production of culture--I am tempted to say, the elaboration of a political culture--was a more effective form of political medicine.(10) As a writer, then, Lu Xun remains a diagnostician and a physician. Hence this terrible story, in which the cure for the male child, the father's only hope for survival in future generations, turns out to be one of those large doughy-white Chinese steamed rolls, soaked in the blood of a criminal who has just been executed. The child dies anyway, of course, but it is important to note that the hapless victim of a more properly state violence (the supposed criminal) was a political militant, whose grave is mysteriously covered in flowers by absent sympathizers of whom one knows nothing. In the analysis of a story like this, we must rethink our conventional conception of the symbolic levels of a narrative (where sexuality and politics might be in homology to each other, for instance) as a set of loops or circuits which intersect and overdetermine each other-the enormity of therapeutic cannibalism finally intersecting in a pauper's cemetery, with the more overt violence of family betrayal and political repression.

This new mapping process brings me to the cautionary remark I wanted to make about allegory itself-a form long discredited in the west and the specific target of the Romantic revolution of Wordsworth and Coleridge, yet a linguistic structure which also seems to be experiencing a remarkable reawakening of interest in contemporary literary theory. If allegory has once again become somehow congenial for us today, as over against the massive and monumental unifications of an older modernist symbolism or even realism itself, it is because the allegorical spirit is profoundly discontinuous, a matter of breaks and heterogeneities, of the multiple polysemia of the dream rather than the homogeneous representation of the symbol. Our traditional conception of allegory-based, for instance, on stereotypes of Bunyan, is that of an elaborate set of figures and personifications to be read against some one-to-one table of equivalences: this is, so to speak, a one-dimensional view of this signifying process, which might only be set in motion and complexified were we willing to entertain the more alarming notion that such equivalences are themselves in constant change and transformation at each perpetual present of the text.

Here too Lu Xun has some lessons for us. This writer of short stories and sketches, which never evolved into the novel form as such, produced at least one approach to the longer form, in a much lengthier series of anecdotes about a hapless coolie named Ah Q, who comes to serve, as we might have suspected, as the allegory of a certain set of Chinese attitudes and modes of behavior. It is interesting to note that the enlargement of the form determines a shift in tone or
74

generic discourse: now everything that had been stricken with the stillness and emptiness of death and suffering without hope-""the room was not only too silent, it was far too big as well, and the things in it were far too empty""(11) becomes material for a more properly Chaplinesque comedy. Ah Q's resiliency springs from an unusual-but we are to understand culturally very normal and familiar-technique for overcoming humiliation. When set upon by his persecutors, Ah Q, serene in his superiority over them, reflects: ""'It is as if I were beaten by my own son. What is the world coming to nowadays ...' Thereupon he too would walk away, satisfied at having won.""(12) Admit that you are not even human, they insist, that you are nothing but an animal! On the contrary, he tells them, I'm worse than an animal, I'm an insect! There, does that satisfy you?"" In less than ten seconds, however, Ah Q would walk away also satisfied that he had won, thinking that he was after all 'number one in self-belittlement,' and that after removing the 'self-belittlement' what remained was still the glory of remaining 'number one.""'(13). When one recalls the remarkable self-esteem of the Manchu dynasty in its final throes, and the serene contempt for foreign devils who had nothing but modern science, gunboats, armies, technology and power to their credit, one achieves a more precise sense of the historical and social topicality of Lu Xun's satire.

Ah Q is thus, allegorically, China itself. What I want to observe, however, what complicates the whole issue, is that his persecutors--the idlers and bullies who find their daily pleasures in getting a rise out of just such miserable victims as Ah Q--they too are China, in the allegorical sense. This very simple example, then, shows the capacity of allegory to generate a range of distinct meanings or messages, simultaneously, as the allegorical tenor and vehicle change places: Ah Q is China humiliated by the foreigners, a China so well versed in the spiritual techniques of self-justification that such humiliations are not even registered, let alone recalled. But the persecutors are also China, in a different sense, the terrible self-cannibalistic China of the ""Diary of a Madman,'' whose response to powerlessness is the senseless persecution of the weaker and more inferior members of the hierarchy.

All of which slowly brings us to the question of the writer himself in the third world, and to what must be called the function of the intellectual, it being under­ stood that in the third-world situation the intellectual is always in one way or another a political intellectual. No third-world lesson is more timely or more urgent for us today, among whom the very term ""intellectual"" has withered away, as though it were the name for an extinct species. Nowhere has the strangeness of this vacant position been brought home to me more strongly than on a recent trip to Cuba, when I had occasion to visit a remarkable college-preparatory school on the outskirts of Havana. It is a matter of some shame for an American to witness the cultural curriculum in a socialist setting which also very much identifies itself

75

with the third world. Over some three or four years, Cuban teenagers study poems of Homer, Dante's Inferno, the Spanish theatrical classics, the great realistic novels of the 19th-century European tradition, and finally contemporary Cuban revolutionary novels, of which, incidentally, we desperately need English translations. But the semester's work I found most challenging was one explicitly devoted to the study of the role of the intellectual as such: the cultural intellectual who is also a political militant, the intellectual who produces both poetry and praxis. The Cuban illustrations of this process--Ho Chi Minh and Augustino Nieto--are obviously enough culturally determined: our own equivalents would probably be the more familiar figures of DuBois and C.L.R. James, of Sartre and Neruda or Brecht, of Kollontai or Louise Michel. But as this whole talk aims implicitly at suggesting a new conception of the humanities in American education today, it is appropriate to add that the study of the role of the intellectual as such ought to be a key component in any such proposals.

I've already said something about Lu Xun's own conception of his vocation, and its extrapolation from the practice of medicine. But there is a great deal more to be said specifically about the Preface. Not only is it one of the fundamental documents for understanding the situation of the third world artist, it is also a dense text in its own right, fully as much a work of art as any of the greatest stories. And in Lu Xun's own work it is the supreme example of the very unusual ratio of subjective investment and a deliberately depersonalized objective narration. We have no time to do justice to those relationships, which would demand a line-by-line commentary. Yet I will quote the little fable by which Lu Xun, responding to requests for publication by his friends and future collaborators, dramatizes his dilemma:Imagine an iron house without windows, absolutely indestructible, with many people fast sleep inside who will shortly die of suffocation. But you know that since they will die in their sleep, they will not feel the pain of death. Now if you cry aloud to wake a few of the lighter sleepers, making those unfortunate few suffer the agony of irrevocable death, do you think you are doing them a good turn? (14)The seemingly hopeless situation of the third-world intellectual in this historical period (shortly after the founding of the Chinese Communist Party, but also after the bankruptcy of the middle-class revolution had become apparent)--in which no solutions, no forms of praxis or change, seem conceivable-this situation will find its parallel, as we shall see shortly, in the situation of African intellectuals after the achievement of independence, when once again no political solutions seem present or visible on the historical horizon. The formal or literary manifestation of

76

this political problem is the possibility of narrative closure, something we will return to more specifically.

In a more general theoretical context--and it is this theoretical form of the problem I should now like at least to thematize and set in place on the agenda--we must recover a sense of what ""cultural revolution"" means, in its strongest form, in the marxist tradition. The reference is not to the immediate events of that violent and tumultuous interruption of the ""eleven years"" in recent Chinese history, al­ though some reference to Maoism as a doctrine is necessarily implicit. The term, we are told, was Lenin's own, and in that form explicitly designated the literacy campaign and the new problems of universal scholarity and education: something of which Cuba, again, remains the most stunning and successful example in recent history. We must, however, enlarge the conception still further, to include a range of seemingly very different preoccupations, of which the names of Gramsci and Wilhelm Reich, Frantz Fanon, Herbert Marcuse, Rudolph Bahro, and Paolo Freire, may give an indication of their scope and focus. Overhastily, I will suggest that ""cultural revolution"" as it is projected in such works turns on the phenomenon of what Gramsci called ""subalternity,"" namely the feelings of mental inferiority and habits of subservience and obedience which necessarily and structurally develop in situations of domination-most dramatically in the experience of colonized peoples. But here, as so often, the subjectivizing and psychologizing habits of first-world peoples such as ourselves can play us false and lead us into misunderstandings. Subalternity is not in that sense a psychological matter, although it governs psychologies; and I suppose that the strategic choice of the term ""cultural"" aims precisely at restructuring that view of the problem and projecting it outwards into the realm of objective or collective spirit in some non-psychological, but also non-reductionist or non-economistic, materialistic fashion. When a psychic structure is objectively determined by economic and political relation­ ships, it cannot be dealt with by means of purely psychological therapies; yet it equally cannot be dealt with by means of purely objective transformations of the economic and political situation itself, since the habits remain and exercise a baleful and crippling residual effect.(15) This is a more dramatic form of that old mystery, the unity of theory and practice; and it is specifically in the context of this problem of cultural revolution (now so strange and alien to us) that the achievements and failures of third-world intellectuals, writers and artists must be replaced if their concrete historical meaning is to be grasped. We have allowed ourselves, as first-world cultural intellectuals, to restrict our consciousness of our life's work to the narrowest professional or bureaucratic terms, thereby encouraging in ourselves a special sense of subalternity and guilt, which only reinforces the vicious circle. That a literary article could be a political act, with real consequences, is for most of us little more than a curiosity of the literary history of Czarist

77

Russia or of modern China itself. But we perhaps should also consider the possibility that as intellectuals we ourselves are at present soundly sleeping in that indestructable iron room, of which Lu Xun spoke, on the point of suffocation.

The matter of narrative closure, then, and of the relationship of a narrative text to futurity and to some collective project yet to come, is not, merely a formal or literary-critical issue. ""Diary of a Madman"" has in fact two distinct and incom­ patible endings, which prove instructive to examine in light of the writer's own hesitations and anxieties about his social role. One ending, that of the deluded subject himself, is very much a call to the future, in the impossible situation of a well-nigh universal cannibalism: the last desperate lines launched into the void are the words, ""Save the children.. ."" But the tale has a second ending as well, which is disclosed on the opening page, when the older (supposedly cannibalistic) brother greets the narrator with the following cheerful remark: ""I appreciate your coming such a long way to see us, but my brother recovered some time ago and has gone elsewhere to take up an official post."" So, in advance, the nightmare is annulled; the paranoid visionary, his brief and terrible glimpse of the grisly reality beneath the appearance now vouchsafed, gratefully returns to the realm of illusion and oblivion therein again to take up his place in the space of bureaucratic power and privilege. I want to suggest that it is only at this price, by way of a complex play of simultaneous and antithetical messages, that the narrative text is able to open up a concrete perspective on the real future.

* * *

I must interrupt myself here to interpolate several observations before proceeding. For one thing, it is clear to me that any articulation of radical difference-that of gender, incidentally, fully as much as that of culture, is susceptible to appropriation by that strategy of otherness which Edward Said, in the context of the Middle East, called ""orientalism."" It does not matter much that the radical otherness of the culture in question is praised or valorized positively, as in the preceding pages: the essential operation is that of differentiation, and once that has been accomplished, the mechanism Said denounces has been set in place. On the other hand, I don't see how a first-world intellectual can avoid this operation without falling back into some general liberal and humanistic universalism: it seems to me that one of our basic political tasks lies precisely in the ceaseless effort to remind the American public of the radical difference of other national situations.

But at this point one should insert a cautionary reminder about the dangers of the concept of ""culture"" itself: the very speculative remarks I have allowed myself to make about Chinese ""culture"" will not be complete unless I add that ""culture"" in this sense is by no means the final term at which one stops. One must imagine

78

such cultural structures and attitudes as having been themselves, in the beginning, vital responses to infrastructural realities (economic and geographic, for example), as attempts to resolve more fundamental contradictions--attempts which then outlive the situations for which they were devised, and survive, in reified forms, as ""cultural patterns."" Those patterns themselves then become part of the objective situation confronted by later generations, and, as in the case of Confucianism, having once been part of the solution to a dilemma, then become part of the new problem.

Nor can I feel that the concept of cultural ""identity"" or even national ""iden­tity"" is adequate. One cannot acknowledge the justice of the general poststructuralist assault on the so-called ""centered subject,"" the old unified ego of bourgeois individualism, and then resuscitate this same ideological mirage of psychic unification on the collective level in the form of a doctrine of collective identity. Appeals to collective identity need to be evaluated from a historical perspective, rather than from the standpoint of some dogmatic and placeless ""ideological analysis."" When a third-world writer invokes this (to us) ideological value, we need to examine the concrete historical situation closely in order to determine the political consequences of the strategic use of this concept. Lu Xun's moment, for example, is very clearly one in which a critique of Chinese ""culture"" and ""cultural identity"" has powerful and revolutionary consequences­ consequences which may not obtain in a later social configuration. This is then, perhaps, another and more complicated way of raising the issue of ""nationalism"" to which I referred earlier.

As far as national allegory is concerned, I think it may be appropriate to stress its presence in what is generally considered western literature in order to under­ score certain structural differences. The example I have in mind is the work of Benito Perez Galdos--the last and among the richest achievements of 19th century realism. Galdos' novels are more visibly allegorical (in the national sense) than most of their better-known European predecessors (16): something that might well be explained in terms of Immanuel Wallerstein's world-system terminology.(17) Although 19th century Spain is not strictly peripheral after the fashion of the countries we are here designating under the term third world, it is certainly semi­peripheral in his sense, when contrasted with England or France. It is therefore not terribly surprising to find the situation of the male protagonist of Fortunata y Jacinta (1887)--alternating between the two women of the title, between the wife and the mistress, between the woman of the upper-middle classes and the woman of the ""people""--characterized in terms of the nation-state itself, hesitating between the republican revolution of 1868 and the Bourbon restoration of 1873.(18) Here too, the same ""floating"" or transferable structure of allegorical reference detected in Ah Q comes into play: for Fortunata is also married, and the alterna-

79

tion of ""revolution"" and ""restoration"" is likewise adapted to her situation, as she leaves her legal home to seek her lover and then returns to it in abandonment.

What it is important to stress is not merely the wit of the analogy as Galdos uses it, but also its optional nature: we can use it to convert the entire situation of the novel into an allegorical commentary on the destiny of Spain, but we are also free to reverse its priorities and to read the political analogy as metaphorical decoration for the individual drama, and as a mere figural intensification of this last. Here, far from dramatizing the identity of the political and the individual or psychic, the allegorical structure tends essentially to separate these levels in some absolute way. We cannot feel its force unless we are convinced of the radical difference between politics and the libidinal: so that its operation reconfirms (rather than annuls) that split between public and private which was attributed to western civilization earlier in our discussion. In one of the more powerful contemporary denunciations of this split and this habit, Deleuze and Guattari argue for a conception of desire that is at once social and individual.How does a delirium begin? Perhaps the cinema is able to capture the movement of madness, precisely because it is not analytical or regressive, but explores a global field of coexistence. Witness a film by Nicholas Ray, supposedly represent­ ing the formation of a cortisone delirium: an overworked father, a high-school teacher who works overtime for a radio-taxi service and is being treated for heart trouble. He begins to rave about the educational system in general, the need to restore a pure race, the salvation of the social and moral order, then he passes to religion, the timeliness of a return to the Bible, Abraham. But what in fact did Abraham do? Well now, he killed or wanted to kill his son, and perhaps God's only error lies in having stayed his hand. But doesn't this man, the film's protagonist, have a son of his own? Hmmm. ... What the film shows so well, to the shame of psychiatrists, is that every delirium is first of all the investment of a field that is social, economic, political cultural, racial and racist, pedagogical, and religious: the delirious person applies a delirium to his family and his son that overreaches them on all sides. (19)I am not myself sure that the objective consequences of this essentially social and concrete gap, in first-world experience, between the public and the private can be abolished by intellectual diagnosis or by some more adequate theory of their deeper interrelationship. Rather, it seems to me that what Deleuze and Guattari are proposing here is a new and more adequate allegorical reading of this film. Such allegorical structures, then, are not so much absent from first-world cultural texts as they are unconscious, and therefore they must be deciphered by interpretive mechanisms that necessarily entail a whole social and historical critique of our current first-world situation. The point here is that, in distinction to the uncon-

80

scious allegories of our own cultural texts, third-world national allegories are conscious and overt: they imply a radically different and objective relationship of politics to libidinal dynamics.

* * *

Now, before turning to the African texts, I remind you of the very special occasion of the present talk, which is concerned to honor the memory of Robert C. Elliott and to commemorate his life's work. I take it that the very center of his two most important books, The Power of Satire and The Shape of Utopia,(20) is to be found in his path breaking association of satire and the utopian impulse as two seemingly antithetical drives (and literary discourses), which in reality replicate each other such that each is always secretly active within the other's sphere of influence. All satire, he taught us, necessarily carries a utopian frame of reference within itself; all utopias, no matter how serene or disembodied, are driven secretly by the satirist's rage at a fallen reality. When I spoke of futurity a moment ago, I took pains to withhold the world ""utopia,"" which in my language is another word for the socialist project.

But now I will be more explicit and take as my motto an astonishing passage from the novel Xala, by the great contemporary Senegalese novelist and film­ maker Ousmane Sembene. The title designates a ritual curse or affliction, of a very special kind, which has been visited on a prosperous and corrupt Senegalese businessman at the moment in which, at the height of his fortune, he takes to himself a beautiful young (third) wife. Shades of The Power of Satire!, the curse is of course, as you may have guessed, sexual impotence. The Hadj, the unfortunate hero of this novel, desperately explores a number of remedies, both western and tribal, to no avail, and is finally persuaded to undertake a laborious trip into the hinterland of Dakar to seek out a shaman of reputedly extraordinary powers. Here is the conclusion of his hot and dusty journey in a horse-drawn cart:As they emerged from a ravine, they saw conical thatched roofs, grey-black with weathering, standing out against the horizon in the middle of the empty plain. Free-ranging, skinny cattle with dangerous-looking horns fenced with one another to get at what little grass there was. No more than silhouettes in the distance, a few people were busy around the only well. The driver of the cart was in familiar territory and greeted people as they passed. Sereen Mada's house, apart from its imposing size, was identical in construction with all the others. It was situated in the center of the village whose huts were arranged in a semi-circle, which you entered by a single main entrance. The village had neither shop nor school nor dispensary; there was nothing at all attractive about it in fact [Gusmane concludes, then he adds, as if in afterthought, this searing line:] There was nothing at all attractive about it in fact. Its life was based on the principles of community interdependence. (21)81

Here, then, more emblematically than virtually any other text I know, the space of a past and future utopia--a social world of collective cooperation-is dramatically inserted into the corrupt and westernized money economy of the new post­ independence national or comprador bourgeoisie. Indeed, Ousmane takes pains to show us that the Hadj is not an industrialist, that his business is in no sense productive, but functions as a middle-man between European multinationals and local extraction industries. To this biographical sketch must be added a very significant fact: that in his youth, the Hadj was political, and spent some time in jail for his nationalist and pro-independence activities. The extraordinary satire of these corrupt classes (which Ousmane will extend to the person of Senghor him­ self in The Last of the Empire) is explicitly marked as the failure of the independence movement to develop into a general social revolution.

The fact of nominal national independence, in Latin America in the 19th century, in Africa in the mid-20th, puts an end to a movement for which genuine national autonomy was the only conceivable goal. Nor is this symbolic myopia the only problem: the African states also had to face the crippling effects of what Fanon prophetically warned them against--to receive independence is not the same as to take it, since it is in the revolutionary struggle itself that new social relationships and a new consciousness is developed. Here again the history of Cuba is instructive: Cuba was the last of the Latin American nations to win its freedom in the 19th century--a freedom which would immediately be taken in charge by another greater colonial power. We now know the incalculable role played in the Cuban Revolution of 1959 by the protracted guerrilla struggles of the late 19th century (of which the figure of Jose Martf is the emblem); contemporary Cuba would not be the same without that laborious and subterranean, one wants to say Thompsonian, experience of the mole of History burrowing through a lengthy past and creating its specific traditions in the process.

So it is that after the poisoned gift of independence, radical African writers like Ousmane, or like Ngugi in Kenya, find themselves back in the dilemma of Lu Xun, bearing a passion for change and social regeneration which has not yet found its agents. I hope it is clear that this is also very much an aesthetic dilemma, a crisis of representation: it was not difficult to identify an adversary who spoke another language and wore the visible trappings of colonial occupation. When those are replaced by your own people, the connections to external controlling forces are much more difficult to represent. The newer leaders may of course throw off their masks and reveal the person of the Dictator, whether in its older individual or newer military form: but this moment also determines problems of representation. The dictator novel has become a virtual genre of Latin American literature, and such works are marked above all by a profound and uneasy ambivalence, a deeper ultimate sympathy for the Dictator, which can perhaps only be properly accounted

82

for by some enlarged social variant of the Freudian mechanism of transference.(22)

The form normally taken by a radical diagnosis of the failures of contemporary third-world societies is, however, what is conventionally designated as ""cultural imperialism,"" a faceless influence without representable agents, whose literary expression seems to demand the invention of new forms: Manuel Puig's Betrayed by Rita Hayworth may be cited as one of the most striking and innovative of those. One is led to conclude that under these circumstances traditional realism is less effective than the satiric fable: whence to my mind the greater power of certain of Ousmane's narratives (besides Xala, we should mention The Money-Order) as over against Ngugi's impressive but problematical Petals of Blood.

With the fable, however, we are clearly back into the whole question of allegory. The Money-Order mobilizes the traditional Catch-22 dilemma--its hapless protagonist cannot cash his Parisian check without identity papers, but since he was born long before independence there are no documents, and meanwhile the money-order, uncashed, begins to melt away before an accumulation of new credits and new debts. I am tempted to suggest, anachronistically, that this work, published in 1965, prophetically dramatizes the greatest misfortune that can happen to a third-world country in our time, namely the discovery of vast amounts of oil resources-something which as economists have shown us, far from representing salvation, at once sinks them incalculably into foreign debts they can never dream of liquidating.

On another level, however, this tale raises the issue of what must finally be one of the key problems in any analysis of Ousmane's work, namely the ambiguous role played in it by archaic or tribal elements. Viewers may perhaps remember the curious ending of his first film, The Black Girl, in which the European employer is inconclusively pursued by the little boy wearing an archaic mask; meanwhile such historical films as Ceddo or Emitai seem intent on evoking older moments of tribal resistance either to Islam or to the west, yet in a historical perspective which with few exceptions is that of failure and ultimate defeat. Ousmane cannot, however, be suspected of any archaizing or nostalgic cultural nationalism. Thus it becomes important to determine the significance of this appeal to older tribal values, particularly as they are more subtly active in modern works like Xala or The Money-Order.

I suspect that the deeper subject of this second novel is not so much the evident one of the denunciation of a modern national bureaucracy, but rather the historical transformation of the traditional Islamic value of alms-giving in a contemporary money economy. A Muslim has the duty to give alms-indeed, the work concludes with just such another unfulfilled request. Yet in a modern economy, this sacred duty to the poor is transformed into a frenzied assault by free-loaders from all the levels of society (at length, the cash is appropriated by a

83

westernized and affluent, influential cousin). The hero is literally picked clean by the vultures; better still, the unsought for, unexpected treasure fallen from heaven at once transforms the entire society around him into ferocious and insatiable petitioners, in something like a monetary version of Lu Xun's cannibalism.

The same double historical perspective--archaic customs radically trans­formed and denatured by the superposition of capitalist relations--seems to me demonstrable in Xala as well, in the often hilarious results of the more ancient Islamic and tribal institution of polygamy. This is what Ousmane has to say about that institution (it being understood that authorial intervention, no longer tolerable in realistic narrative, is still perfectly suitable to the allegorical fable as a form):It is worth knowing something about the life led by urban polygamists. It could be called geographical polygamy, as opposed to rural polygamy, where all the wives and children live together in the same compound. In the town, since the families a re scattered, the children have little contact with their father. Because of his way of life the father must go from house to house, villa to villa, and is only there in the evenings, at bedtime. He is therefore primarily a source of finance, when he has work. (23)Indeed, we are treated to the vivid spectacle of the Hadj's misery when, at the moment of his third marriage, which should secure his social status, he realizes he has no real home of his own and is condemned to shuttle from one wife's villa to the other, in a situation in which he suspects each of them in turn as being responsible for his ritual affliction. But the passage I have just read shows that­-whatever one would wish to think about polygamy in and of itself as an institution--it functions here as a twin-valenced element designed to open up historical perspective. The more and more frenzied trips of the Hadj through the great city secure a juxtaposition between capitalism and the older collective tribal form of social life.

These are not as yet, however, the most remarkable feature of Xala, which can be described as a stunning and controlled, virtually text-book exercise in what I have elsewhere called ""generic discontinuities.""(24) The novel begins, in effect, in one generic convention, in terms of which the Hadj is read as a comic victim. Everything goes wrong all at once, and the news of his disability suddenly triggers a greater misfortune: his numerous debtors begin to descend on someone whose bad luck clearly marks him out as a loser. A comic pity and terror accompanies this process, though it does not imply any great sympathy for the personage. Indeed it conveys a greater revulsion against the privileged new westernized society in which this rapid overturning of the wheel of fortune can take place. Yet we have all been in error, as it turns out: the wives have not been the source of the ritual

84

curse. In an abrupt generic reversal and enlargement (comparable to some of the mechanisms Freud describes in ""The Uncanny""), we suddenly learn something new and chilling about the Hadj's past:""Out story goes back a long way. It was shortly before your marriage to that woman there. Don't you remember? I was sure you would not. What I am now"" (a beggar in rags is addressing him) ""what I am now is your fault. Do you remember selling a large piece of land at Jeko belonging to our clan? After falsifying the clan names with the complicity of people in high places, you took our land from us. In spite of our protests, our proof of ownership, we lost our case in the courts. Not satisfied with taking our land you had me thrown into prison."" (25)Thus the primordial crime of capitalism is exposed: not so much wage labor as such, or the ravages of the money form, or the remorseless and impersonal rhythms of the market, but rather this primal displacement of the older forms of collective life from a land now seized and privatized. It is the oldest of modern tragedies, visited on the Native Americans yesterday, on the Palestinians today, and significantly reintroduced by Ousmane into his film version of The Money­ Order (called Mandabi), in which the protagonist is now threatened with the imminent loss of his dwelling itself.

The point I want to make about this terrible ""return of the repressed,"" is that it determines a remarkable generic transformation of the narrative: suddenly we are no longer in satire, but in ritual. The beggars and the lumpens, led by Sereen Mada himself, descend on the Hadj and require him to submit, for the removal of his xala, to an abominable ceremony of ritual humiliation and abasement. The representational space of the narrative is lifted to a new generic realm, which reaches back to touch the powers of the archaic even as it foretells the utopian destruction of the fallen present in the mode of prophecy. The word ""Brechtian,"" which inevitably springs to mind, probably does inadequate justice to these new forms which have emerged from a properly third-world reality. Yet in light of this unexpected generic ending, the preceding satiric text is itself retroactively transformed. From a satire whose subject-matter or content was the ritual curse visited on a character within the narrative, it suddenly becomes revealed as a ritual curse in its own right-the entire imagined chain of events becomes Ousmane's own curse upon his hero and people like him. No more stunning confirmation could be adduced for Robert C. Elliott's great insight into the anthropological origins of satiric discourse in real acts of shamanistic malediction.

I want to conclude with a few thoughts on why all this should be so and on the origins and status of what I have identified as the primacy of national allegory in third-world culture. We are, after all, familiar with the mechanisms of auto-

85

referentiality in contemporary western literature: is this not simply to be taken as another form of that, in a structurally distinct social and cultural context? Perhaps. But in that case our priorities must be reversed for proper understanding of this mechanism. Consider the disrepute of social allegory in our culture and the well-nigh inescapable operation of social allegory in the west's Other. These two contrasting realities are to be grasped, I think, in terms of situational conscious­-ness, an expression I prefer to the more common term materialism. Hegel's old analysis of the Master-Slave relationship (26) may still be the most effective way of dramatizing this distinction between two cultural logics. Two equals struggle each for recognition by the other: the one is willing to sacrifice life for this supreme value. The other, a heroic coward in the Brechtian, Schweykian sense of loving the body and the material world too well, gives in, in order to continue life. The Master--now the fulfillment of a baleful and inhuman feudal-aristocratic disdain for life without honor--proceeds to enjoy the benefits of his recognition by the other, now become his humble serf or slave. But at this point two distinct and dialectically ironic reversals take place: only the Master is now genuinely human, so that ""recognition"" by this henceforth sub-human form of life which is the slave evaporates at the moment of its attainment and offers no genuine satisfaction. ""The truth of the Master,"" Hegel observes grimly, ""is the Slave; while the truth of the Slave, on the other hand, is the Master."" But a second reversal is in process as well: for the slave is called upon to labor for the master and to furnish him with all the material benefits befitting his supremacy. But this means that, in the end, only the slave knows what reality and the resistance of matter really are; only the slave can attain some true materialistic consciousness of his situation, since it is precisely to that that he is condemned. The Master, however, is condemned to idealism-to the luxury of a placeless freedom in which any consciousness of his own concrete situation flees like a dream, like a word unremembered on the tip of the tongue, a nagging doubt which the puzzled mind is unable to formulate.

It strikes me that we Americans, we masters of the world, are in something of that very same position. The view from the top is epistemologically crippling, and reduces its subjects to the illusions of a host of fragmented subjectivities, to the poverty of the individual experience of isolated monads, to dying individual bodies without collective pasts or futures bereft of any possibility of grasping the social totality. This placeless individuality, this structural idealism which affords us the luxury of the Sartrean blink, offers a welcome escape from the ""nightmare of history,"" but at the same time it condemns our culture to psychologism and the ""projections"" of private subjectivity. All of this is denied to third-world culture, which must be situational and materialist despite itself. And it is this, finally, which must account for the allegorical nature of third-world culture, where the telling of the individual story and the individual experience cannot but ultimately

86

involve the whole laborious telling of the experience of the collectivity itself.

I hope I have suggested the epistemological priority of this unfamiliar kind of allegorical vision; but I must admit that old habits die hard, and that for us such unaccustomed exposure to reality, or to the collective totality, is often intolerable, leaving us in Quentin's position at the end of Absalom, Absalom!, murmuring the great denial, “Idon't hate the Third World! I don't! I don't! I don't!""

Even that resistance is instructive, however; and we may well feel, confronted with the daily reality of the other two-thirds of the globe, that ""there was nothing at all attractive about it in fact."" But we must not allow ourselves that feeling without also acknowledging its ultimate mocking completion: ""Its life was based on the principles of community interdependence.""

NOTES

1. The whole matter of nationalism should perhaps be rethought, as Benedict Anderson's interest­ ing essay Imagined Communities (London: Verso, 1983), and Tom Nairn's The Breakup of Britain (London: New Left Books, 1977) invite us to do.

2. I have argued elsewhere for the importance of mass culture and science fiction. See ""Reification and Utopia in Mass Culture,"" Social Text no. 1 (1979), 130-148.

3. The essay was written for an immediate occasion-the third memorial lecture in honor of my late colleague and friend Robert C. Elliot at the University of California, San Diego. It is essentially reprinted as given.

4. William Bennett, ""To Reclaim a Legacy,"" Text of a report on the Humanities, Chronicle of Higher Education, XXIX, 14 (Nov. 28, 1984), pp. 16-21.

5. The classic texts are F. Engels, The Origin of the Family, Private Property and the State (1884) and the earlier, but only more recently published section of Marx's Grundrisse, often called ""Pre­ capitalist economic formations,"" trans. Martin Nicolaus (London: NLB/Penguin, 1973), pp. 471-514. See also Emmanuel Terray, Marxism and ""Primitive"" Societies, trans. M. Klopper, (New York: Monthly Review, 1972); Barry Hindess and Paul Hirst, Pre-Capitalist Modes of Production (London: Routledge and Kegan Paul, 1975); and Gilles Deleuze and Felix Guattari, ""Savages, Barbarians, Civilized Men,"" in Anti-Oedipus, trans. R. Hurley, M. Seem, H.R. Lane, (Minneapolis: University of Minnesota press, 1983), pp. 139-271.

Besides mode-of-production theory, whose validity is in any case widely debated, there have also appeared in recent years a number of important synthesizing works on third-world history as a unified field. Three works in particular deserve mention: Global Rift, by L.S. Stavrianos (Morrow, 1981); Europe and the People without History, by Eric R. Wolf (California, 1982), and The Three Worlds, by Peter Worsley (Chicago, 1984). Such works suggest a more general methodological consequence implicit in the present essay but which should be stated explicitly here: first, that the kind of comparative work demanded by this concept of third-world literature involves comparison, not of the individual texts, which are formally and culturally very different from each other, but of the concrete situations from which such texts spring and to which they constitute distinct responses; and second, that such an approach suggests the possibility of a literary and cultural comparatism of a new type, distantly modelled on the new comparative history of Barrington Moore and exemplified in books like Theda Skocpol's States and Social Revolutions or Eric Wolf's Peasant Revolutions of the 20th Century. Such a

87

New cultural comparatism would juxtapose the study of the differences and similarities of specific literary and cultural texts with a more typological analysis of the various socio-cultural situations from which they spring, an analysis whose variables would necessarily include such features as the inter­ relationship of social classes, the role of intellectuals, the dynamics of language and writing, the configuration of traditional forms, the relationship to western influences, the development of urban experience and money, and so forth. Such comparatism, however, need not be restricted to third-world literature.

6. See for example, Perry Anderson, Lineages of the Absolutist State (London: New Left Books, 1974), pp. 435-549.

